Date,Open,High,Low,Close,Adj Close,Volume
5/21/2022,29199.85938,29588.86914,29027.39453,29432.22656,29432.22656,17274840442
5/22/2022,29432.47266,30425.86133,29275.18359,30323.72266,30323.72266,21631532270
5/23/2022,30309.39648,30590.58594,28975.56055,29098.91016,29098.91016,31483454557
5/24/2022,29101.125,29774.35547,28786.58984,29655.58594,29655.58594,26616506245
5/25/2022,29653.13477,30157.78516,29384.94922,29562.36133,29562.36133,27525063551
5/26/2022,29564.77734,29834.16016,28261.90625,29267.22461,29267.22461,36774325352
5/27/2022,29251.14063,29346.94336,28326.61328,28627.57422,28627.57422,36582005748
5/28/2022,28622.625,28814.90039,28554.56641,28814.90039,28814.90039,35519577634
5/29/2022,29019.86719,29498.00977,28841.10742,29445.95703,29445.95703,18093886409
5/30/2022,29443.36523,31949.63086,29303.57227,31726.39063,31726.39063,39277993274
5/31/2022,31723.86523,32249.86328,31286.1543,31792.31055,31792.31055,33538210634
6/1/2022,31792.55469,31957.28516,29501.58789,29799.08008,29799.08008,41135817341
6/2/2022,29794.89063,30604.73438,29652.70508,30467.48828,30467.48828,29083562061
6/3/2022,30467.80664,30633.03516,29375.68945,29704.39063,29704.39063,26175547452
6/4/2022,29706.13867,29930.56445,29500.00586,29832.91406,29832.91406,16588370958
6/5/2022,29835.11719,30117.74414,29574.44922,29906.66211,29906.66211,17264085441
6/6/2022,29910.2832,31693.29102,29894.1875,31370.67188,31370.67188,31947336829
6/7/2022,31371.74219,31489.68359,29311.68359,31155.47852,31155.47852,40770974039
6/8/2022,31151.48047,31253.69141,29944.4043,30214.35547,30214.35547,30242059107
6/9/2022,30215.2793,30609.31055,30020.26563,30111.99805,30111.99805,21692004719
6/10/2022,30110.33008,30245.80859,28978.14648,29083.80469,29083.80469,29867476527
6/11/2022,29084.66602,29401.91602,28236.21289,28360.81055,28360.81055,27246574439
6/12/2022,28373.51367,28502.68555,26762.64844,26762.64844,26762.64844,34163220274
6/13/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/14/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/15/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/16/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/17/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/18/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/19/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/20/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/21/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/22/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/23/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/24/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/25/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/26/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/27/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/28/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/29/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
6/30/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/1/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/2/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/3/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/4/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/5/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/6/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/7/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/8/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/9/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/10/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/11/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/12/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
7/13/2022,26645.55469,26787.32813,22829.61328,22913.47266,22913.47266,67416215552
